4601
12.835991	77.725722
12.836034	77.725613
12.836113	77.625092
12.836211	77.693483
12.836213	77.625095
12.836298	77.679566
12.836322	77.62521
12.836336	77.624935
12.836395	77.654285
12.836574	77.759557
12.836588	77.698411
12.836658	77.760052
12.836668	77.76839
12.836736	77.759953
12.836756	77.655761
12.836756	77.759638
12.836759	77.661491
12.8368056	77.7593143
12.836981	77.69572
12.837004	77.515926
12.83707	77.416645
12.837109	77.51598
12.83725	77.677145
12.837274	77.767582
12.837295	77.643464
12.837348	77.516313
12.837368	77.655404
12.83758	77.695243
12.837657	77.716145
12.837683	77.657288
12.837692	77.724579
12.837696	77.716107
12.837724	77.759943
12.837844	77.724608
12.837894	77.65597
12.837918	77.656673
12.837973	77.695422
12.838158	77.657192
12.838192	77.604989
12.838327	77.594541
12.838327	77.63993
12.838327	77.63993
12.838327	77.63993
12.838399	77.724997
12.838403	77.725004
12.838415	77.417567
12.838491	77.699585
12.838699	77.725164
12.838926	77.512049
12.838948	77.652461
12.839127	77.451642
12.839158	77.416586
12.839327	77.659204
12.839345	77.650486
12.839445	77.549931
12.839456	77.451606
12.839459	77.549779
12.8396674	77.467329
12.839714	77.707665
12.839856	77.659405
12.8399389	77.6770031
12.839973	77.67736
12.840221	77.707706
12.840439	77.628579
12.84047	77.628429
12.840522	77.651276
12.840559	77.651133
12.840643	77.480816
12.840654	77.659606
12.840849	77.511662
12.840857	77.419773
12.840954	77.469952
12.841066	77.686055
12.841146	77.653254
12.841195	77.667303
12.841202	77.726355
12.841348	77.647452
12.841375	77.588443
12.841586	77.590845
12.841608	77.680028
12.841636	77.645681
12.8416413	77.6327091
12.841699	77.649536
12.841725	77.632198
12.841934	77.645314
12.84195	77.492782
12.84195	77.68453
12.84199	77.619088
12.841997	77.419823
12.842043	77.48279
12.842054	77.664756
12.842057	77.663096
12.842057	77.663096
12.842147	77.517639
12.842173	77.483871
12.842254	77.483829
12.842295	77.67924
12.842321	77.617943
12.842361	77.618651
12.842416	77.618434
12.842552	77.508989
12.842567	77.588506
12.8426106	77.6791861
12.842632	77.517613
12.842667	77.586567
12.8428201	77.7709558
12.842852	77.512399
12.842917	77.486225
